VendaItemID;PedidoID;Data;ClienteID;ProdutoID;LojaID;VendedorID;CanalVenda;FormaPagamento;Quantidade;PrecoUnitario;CustoUnitario;PercentualDesconto;ValorBruto;ValorDesconto;ValorLiquido;CustoTotal
5009;13031;2024-07-10;29;63;9;12;Marketplace;Cartao Credito;1;448,17;301,00;0,10;448,17;44,82;403,35;301,00
5010;13032;2025-04-04;38;71;10;18;Loja Fisica;Pix;1;193,81;118,00;0;193,81;0,00;193,81;118,00
5011;13033;2025-09-17;416;70;12;6;E-commerce;Cartao Credito;1;544,49;299,00;0,08;544,49;43,56;500,93;299,00
5012;13033;2025-09-17;416;46;12;6;E-commerce;Cartao Credito;1;353,98;190,00;0;353,98;0,00;353,98;190,00
5013;13033;2025-09-17;416;49;12;6;E-commerce;Pix;1;93,60;65,00;0;93,60;0,00;93,60;65,00
5014;13034;2025-05-06;266;22;7;36;Loja Fisica;Pix;1;489,98;310,00;0;489,98;0,00;489,98;310,00
5015;13034;2025-05-06;266;8;7;36;Loja Fisica;Pix;2;252,71;167,00;0;505,42;0,00;505,42;334,00
5016;13035;2024-11-09;588;2;4;41;E-commerce;Cartao Debito;3;56,63;41,00;0,08;169,89;13,59;156,30;123,00
5017;13036;2024-05-02;148;33;1;3;Loja Fisica;Cartao Debito;1;122,35;81,00;0,10;122,35;12,23;110,11;81,00
5018;13036;2024-05-02;148;43;1;3;Loja Fisica;Cartao Credito;1;564,99;284,00;0;564,99;0,00;564,99;284,00
5019;13037;2025-07-08;346;73;7;8;E-commerce;Cartao Credito;2;105,23;75,00;0,08;210,46;16,84;193,62;150,00
5020;13038;2025-06-26;620;25;4;39;E-commerce;Pix;1;307,07;133,00;0,05;307,07;15,35;291,72;133,00
5021;13038;2025-06-26;620;70;4;39;E-commerce;Cartao Credito;1;544,49;299,00;0;544,49;0,00;544,49;299,00
5022;13038;2025-06-26;620;38;4;39;E-commerce;Cartao Credito;1;639,39;299,00;0,10;639,39;63,94;575,45;299,00
5023;13039;2025-02-15;146;3;10;18;E-commerce;Pix;1;270,81;144,00;0,15;270,81;40,62;230,19;144,00
5024;13039;2025-02-15;146;59;10;18;E-commerce;Cartao Debito;1;39,89;28,00;0;39,89;0,00;39,89;28,00
5025;13039;2025-02-15;146;40;10;18;E-commerce;Cartao Credito;1;347,83;257,00;0,10;347,83;34,78;313,05;257,00
5026;13040;2025-08-28;317;61;2;48;Loja Fisica;Cartao Credito;1;276,33;194,00;0,10;276,33;27,63;248,70;194,00
5027;13041;2025-12-09;326;55;11;33;E-commerce;Cartao Debito;1;390,96;216,00;0,08;390,96;31,28;359,68;216,00
5028;13042;2025-07-30;185;28;7;36;E-commerce;Cartao Debito;1;159,56;98,00;0;159,56;0,00;159,56;98,00
5029;13043;2024-02-13;693;42;4;10;E-commerce;Cartao Credito;1;178,86;79,00;0,15;178,86;26,83;152,03;79,00
5030;13043;2024-02-13;693;14;4;10;E-commerce;Cartao Credito;3;410,81;210,00;0;1232,43;0,00;1232,43;630,00
5031;13044;2024-07-14;460;20;1;3;Loja Fisica;Pix;3;214,01;112,00;0,15;642,03;96,30;545,73;336,00
5032;13044;2024-07-14;460;71;1;3;Loja Fisica;Pix;1;193,81;118,00;0,10;193,81;19,38;174,43;118,00
5033;13045;2025-04-27;164;55;1;3;E-commerce;Cartao Credito;2;390,96;216,00;0,05;781,92;39,10;742,82;432,00
5034;13046;2025-04-18;547;68;4;10;Loja Fisica;Cartao Credito;4;106,02;75,00;0;424,08;0,00;424,08;300,00
5035;13047;2025-11-21;733;53;8;9;Loja Fisica;Pix;1;569,38;241,00;0;569,38;0,00;569,38;241,00
5036;13048;2025-01-25;26;30;3;47;Loja Fisica;Cartao Credito;2;559,42;244,00;0;1118,84;0,00;1118,84;488,00
5037;13049;2024-11-27;428;9;6;16;Marketplace;Cartao Credito;2;111,45;77,00;0,15;222,90;33,44;189,47;154,00
5038;13050;2025-08-29;415;2;3;1;Loja Fisica;Pix;1;56,63;41,00;0,10;56,63;5,66;50,97;41,00
5039;13051;2024-08-16;200;47;9;42;Loja Fisica;Cartao Debito;1;477,26;210,00;0,10;477,26;47,73;429,53;210,00
5040;13052;2025-01-17;11;9;7;35;Loja Fisica;Cartao Credito;1;111,45;77,00;0,08;111,45;8,92;102,53;77,00
5041;13052;2025-01-17;11;17;7;35;Loja Fisica;Boleto;1;359,57;219,00;0,05;359,57;17,98;341,59;219,00
5042;13052;2025-01-17;11;68;7;35;Loja Fisica;Cartao Credito;2;106,02;75,00;0,05;212,04;10,60;201,44;150,00
5043;13052;2025-01-17;11;49;7;35;Loja Fisica;Pix;1;93,60;65,00;0,15;93,60;14,04;79,56;65,00
5044;13053;2025-03-20;81;67;4;10;Loja Fisica;Cartao Debito;1;595,86;264,00;0,05;595,86;29,79;566,07;264,00
5045;13054;2025-08-26;207;44;12;32;Loja Fisica;Cartao Credito;1;464,54;216,00;0;464,54;0,00;464,54;216,00
5046;13054;2025-08-26;207;68;12;32;Loja Fisica;Cartao Credito;2;106,02;75,00;0;212,04;0,00;212,04;150,00
5047;13054;2025-08-26;207;11;12;32;Loja Fisica;Cartao Credito;1;351,60;160,00;0,05;351,60;17,58;334,02;160,00
5048;13054;2025-08-26;207;62;12;32;Loja Fisica;Cartao Debito;1;342,76;167,00;0,10;342,76;34,28;308,48;167,00
5049;13055;2024-04-08;240;21;4;28;Marketplace;Pix;2;198,22;108,00;0,15;396,44;59,47;336,97;216,00
5050;13056;2025-07-25;373;47;2;20;Loja Fisica;Cartao Credito;2;477,26;210,00;0,08;954,52;76,36;878,16;420,00
5051;13057;2024-03-31;408;32;4;28;Loja Fisica;Cartao Debito;1;532,43;285,00;0;532,43;0,00;532,43;285,00
5052;13058;2025-06-17;414;2;8;43;Loja Fisica;Cartao Debito;1;56,63;41,00;0,05;56,63;2,83;53,80;41,00
5053;13059;2025-06-27;73;12;9;12;Loja Fisica;Cartao Credito;1;442,84;299,00;0,08;442,84;35,43;407,41;299,00
5054;13059;2025-06-27;73;32;9;12;Loja Fisica;Cartao Credito;1;532,43;285,00;0,10;532,43;53,24;479,19;285,00
5055;13060;2024-12-02;581;72;11;17;Loja Fisica;Cartao Credito;3;114,36;63,00;0,15;343,08;51,46;291,62;189,00
5056;13060;2024-12-02;581;67;11;17;Loja Fisica;Pix;1;595,86;264,00;0,05;595,86;29,79;566,07;264,00
5057;13061;2024-11-20;793;32;4;28;Loja Fisica;Cartao Credito;3;532,43;285,00;0,15;1597,29;239,59;1357,70;855,00
5058;13062;2025-10-09;524;44;5;5;Loja Fisica;Boleto;1;464,54;216,00;0,10;464,54;46,45;418,09;216,00
5059;13062;2025-10-09;524;21;5;5;Loja Fisica;Boleto;1;198,22;108,00;0;198,22;0,00;198,22;108,00
5060;13062;2025-10-09;524;71;5;5;Loja Fisica;Pix;1;193,81;118,00;0,10;193,81;19,38;174,43;118,00
5061;13063;2024-02-08;284;72;2;20;E-commerce;Cartao Credito;3;114,36;63,00;0;343,08;0,00;343,08;189,00
5062;13064;2024-06-11;576;71;1;37;Loja Fisica;Cartao Credito;1;193,81;118,00;0,08;193,81;15,50;178,31;118,00
5063;13065;2025-04-04;663;62;9;12;Marketplace;Boleto;3;342,76;167,00;0,15;1028,28;154,24;874,04;501,00
5064;13066;2025-04-15;26;43;7;13;E-commerce;Cartao Credito;2;564,99;284,00;0,10;1129,98;113,00;1016,98;568,00
5065;13066;2025-04-15;26;75;7;13;E-commerce;Boleto;1;195,44;110,00;0;195,44;0,00;195,44;110,00
5066;13066;2025-04-15;26;53;7;13;E-commerce;Pix;1;569,38;241,00;0;569,38;0,00;569,38;241,00
5067;13066;2025-04-15;26;54;7;13;E-commerce;Cartao Credito;1;266,52;127,00;0,10;266,52;26,65;239,87;127,00
5068;13067;2025-01-15;800;46;7;35;Loja Fisica;Cartao Credito;1;353,98;190,00;0,05;353,98;17,70;336,28;190,00
5069;13067;2025-01-15;800;68;7;35;Loja Fisica;Pix;1;106,02;75,00;0;106,02;0,00;106,02;75,00
5070;13067;2025-01-15;800;44;7;35;Loja Fisica;Cartao Credito;1;464,54;216,00;0,05;464,54;23,23;441,31;216,00
5071;13068;2025-06-09;197;22;12;40;Loja Fisica;Cartao Debito;1;489,98;310,00;0,08;489,98;39,20;450,78;310,00
5072;13069;2024-10-15;276;50;3;27;Loja Fisica;Cartao Credito;1;142,61;60,00;0;142,61;0,00;142,61;60,00
5073;13070;2025-06-13;633;51;3;1;Loja Fisica;Cartao Credito;2;132,15;89,00;0,10;264,30;26,43;237,87;178,00
5074;13070;2025-06-13;633;53;3;1;Loja Fisica;Pix;1;569,38;241,00;0;569,38;0,00;569,38;241,00
5075;13070;2025-06-13;633;28;3;1;Loja Fisica;Pix;1;159,56;98,00;0;159,56;0,00;159,56;98,00
5076;13070;2025-06-13;633;71;3;1;Loja Fisica;Pix;3;193,81;118,00;0,08;581,43;46,51;534,92;354,00
5077;13071;2024-05-03;537;1;1;37;Loja Fisica;Pix;2;438,15;304,00;0,15;876,30;131,44;744,86;608,00
5078;13071;2024-05-03;537;27;1;37;Loja Fisica;Cartao Credito;2;517,31;227,00;0;1034,62;0,00;1034,62;454,00
5079;13071;2024-05-03;537;22;1;37;Loja Fisica;Cartao Credito;2;489,98;310,00;0,15;979,96;146,99;832,97;620,00
5080;13072;2025-01-02;68;47;1;37;Marketplace;Cartao Credito;1;477,26;210,00;0,05;477,26;23,86;453,40;210,00
5081;13073;2025-10-11;569;1;3;47;Loja Fisica;Cartao Credito;2;438,15;304,00;0,05;876,30;43,81;832,48;608,00
5082;13074;2024-11-18;216;15;8;43;Loja Fisica;Cartao Credito;1;98,13;48,00;0,05;98,13;4,91;93,22;48,00
5083;13074;2024-11-18;216;53;8;43;Loja Fisica;Pix;3;569,38;241,00;0,15;1708,14;256,22;1451,92;723,00
5084;13075;2024-12-17;82;38;4;28;Loja Fisica;Cartao Credito;1;639,39;299,00;0;639,39;0,00;639,39;299,00
5085;13076;2025-08-27;523;58;2;48;Loja Fisica;Cartao Debito;1;490,22;308,00;0;490,22;0,00;490,22;308,00
5086;13077;2025-02-06;394;54;1;3;Loja Fisica;Cartao Credito;1;266,52;127,00;0;266,52;0,00;266,52;127,00
5087;13078;2024-06-10;318;52;11;33;E-commerce;Pix;1;466,16;306,00;0;466,16;0,00;466,16;306,00
5088;13078;2024-06-10;318;15;11;33;E-commerce;Cartao Credito;1;98,13;48,00;0,15;98,13;14,72;83,41;48,00
5089;13079;2024-10-22;297;40;2;20;E-commerce;Cartao Credito;1;347,83;257,00;0;347,83;0,00;347,83;257,00
5090;13080;2025-02-03;578;22;2;14;Marketplace;Cartao Debito;1;489,98;310,00;0,10;489,98;49,00;440,98;310,00
5091;13080;2025-02-03;578;3;2;14;Marketplace;Cartao Credito;1;270,81;144,00;0,10;270,81;27,08;243,73;144,00
5092;13080;2025-02-03;578;9;2;14;Marketplace;Boleto;2;111,45;77,00;0;222,90;0,00;222,90;154,00
5093;13081;2025-12-31;339;4;6;44;E-commerce;Cartao Credito;3;486,34;312,00;0,05;1459,02;72,95;1386,07;936,00
5094;13081;2025-12-31;339;72;6;44;E-commerce;Cartao Credito;1;114,36;63,00;0;114,36;0,00;114,36;63,00
5095;13082;2025-03-05;458;10;6;23;E-commerce;Cartao Credito;2;465,89;208,00;0;931,78;0,00;931,78;416,00
5096;13082;2025-03-05;458;37;6;23;E-commerce;Pix;1;61,93;30,00;0,05;61,93;3,10;58,83;30,00
5097;13082;2025-03-05;458;49;6;23;E-commerce;Cartao Credito;4;93,60;65,00;0,08;374,40;29,95;344,45;260,00
5098;13082;2025-03-05;458;26;6;23;E-commerce;Cartao Debito;2;292,63;186,00;0,10;585,26;58,53;526,73;372,00
5099;13083;2025-09-07;491;61;7;36;Loja Fisica;Cartao Credito;1;276,33;194,00;0,15;276,33;41,45;234,88;194,00
5100;13084;2024-05-15;620;21;1;3;Loja Fisica;Cartao Debito;1;198,22;108,00;0,08;198,22;15,86;182,36;108,00
5101;13085;2024-11-01;574;58;4;41;Marketplace;Cartao Debito;1;490,22;308,00;0;490,22;0,00;490,22;308,00
5102;13086;2025-02-01;499;65;7;36;Loja Fisica;Cartao Credito;1;361,13;233,00;0,08;361,13;28,89;332,24;233,00
5103;13087;2025-06-15;531;39;8;9;Loja Fisica;Cartao Credito;1;135,97;82,00;0,10;135,97;13,60;122,37;82,00
5104;13087;2025-06-15;531;37;8;9;Loja Fisica;Cartao Credito;1;61,93;30,00;0,10;61,93;6,19;55,74;30,00
5105;13088;2025-04-22;191;39;5;22;Loja Fisica;Cartao Credito;1;135,97;82,00;0,10;135,97;13,60;122,37;82,00
5106;13089;2024-03-06;617;71;1;3;Loja Fisica;Cartao Credito;1;193,81;118,00;0;193,81;0,00;193,81;118,00
5107;13090;2025-09-20;626;31;4;10;Loja Fisica;Cartao Debito;1;331,86;210,00;0;331,86;0,00;331,86;210,00
5108;13091;2024-02-01;322;3;4;10;Loja Fisica;Cartao Credito;1;270,81;144,00;0,10;270,81;27,08;243,73;144,00
5109;13091;2024-02-01;322;59;4;10;Loja Fisica;Cartao Credito;1;39,89;28,00;0,10;39,89;3,99;35,90;28,00
5110;13091;2024-02-01;322;42;4;10;Loja Fisica;Boleto;1;178,86;79,00;0,05;178,86;8,94;169,92;79,00
5111;13092;2025-05-04;791;32;12;38;Loja Fisica;Boleto;1;532,43;285,00;0,05;532,43;26,62;505,81;285,00
5112;13092;2025-05-04;791;52;12;38;Loja Fisica;Pix;1;466,16;306,00;0,05;466,16;23,31;442,85;306,00
5113;13093;2025-06-24;72;72;7;13;Loja Fisica;Pix;1;114,36;63,00;0,15;114,36;17,15;97,21;63,00
5114;13094;2024-07-21;763;39;3;47;E-commerce;Cartao Credito;1;135,97;82,00;0;135,97;0,00;135,97;82,00
5115;13095;2024-10-10;499;51;10;18;Loja Fisica;Cartao Credito;1;132,15;89,00;0,15;132,15;19,82;112,33;89,00
5116;13095;2024-10-10;499;73;10;18;Loja Fisica;Cartao Credito;2;105,23;75,00;0;210,46;0,00;210,46;150,00
5117;13096;2025-04-21;175;10;7;8;Loja Fisica;Pix;2;465,89;208,00;0,15;931,78;139,77;792,01;416,00
5118;13097;2024-09-17;168;21;9;42;Loja Fisica;Cartao Credito;2;198,22;108,00;0;396,44;0,00;396,44;216,00
5119;13097;2024-09-17;168;4;9;42;Loja Fisica;Cartao Credito;1;486,34;312,00;0;486,34;0,00;486,34;312,00
5120;13097;2024-09-17;168;54;9;42;Loja Fisica;Cartao Debito;1;266,52;127,00;0;266,52;0,00;266,52;127,00
5121;13098;2024-08-11;92;2;4;39;E-commerce;Cartao Debito;3;56,63;41,00;0;169,89;0,00;169,89;123,00
5122;13099;2024-11-30;707;55;9;15;Loja Fisica;Cartao Credito;1;390,96;216,00;0,15;390,96;58,64;332,32;216,00
5123;13099;2024-11-30;707;62;9;15;Loja Fisica;Cartao Debito;1;342,76;167,00;0,10;342,76;34,28;308,48;167,00
5124;13100;2024-07-21;232;20;4;39;Loja Fisica;Cartao Credito;1;214,01;112,00;0,08;214,01;17,12;196,89;112,00
5125;13101;2025-04-03;388;74;7;13;Loja Fisica;Boleto;2;75,76;32,00;0,10;151,52;15,15;136,37;64,00
5126;13101;2025-04-03;388;54;7;13;Loja Fisica;Cartao Credito;1;266,52;127,00;0;266,52;0,00;266,52;127,00
5127;13101;2025-04-03;388;9;7;13;Loja Fisica;Cartao Debito;2;111,45;77,00;0,05;222,90;11,15;211,75;154,00
5128;13102;2025-10-15;378;48;7;36;E-commerce;Cartao Credito;2;207,39;147,00;0;414,78;0,00;414,78;294,00
5129;13103;2024-05-10;64;53;11;31;Loja Fisica;Cartao Credito;1;569,38;241,00;0;569,38;0,00;569,38;241,00
5130;13103;2024-05-10;64;7;11;31;Loja Fisica;Cartao Debito;1;220,80;106,00;0,08;220,80;17,66;203,14;106,00
5131;13104;2025-09-24;723;39;3;1;Marketplace;Cartao Credito;2;135,97;82,00;0,15;271,94;40,79;231,15;164,00
5132;13104;2025-09-24;723;34;3;1;Marketplace;Pix;2;476,27;241,00;0;952,54;0,00;952,54;482,00
5133;13104;2025-09-24;723;56;3;1;Marketplace;Pix;1;378,13;256,00;0,08;378,13;30,25;347,88;256,00
5134;13105;2025-10-24;509;65;1;3;E-commerce;Cartao Credito;1;361,13;233,00;0,10;361,13;36,11;325,02;233,00
5135;13106;2024-03-15;757;35;4;41;E-commerce;Cartao Debito;1;434,65;220,00;0,08;434,65;34,77;399,88;220,00
5136;13106;2024-03-15;757;48;4;41;E-commerce;Cartao Debito;2;207,39;147,00;0,08;414,78;33,18;381,60;294,00
5137;13107;2024-09-23;777;54;1;37;Loja Fisica;Cartao Credito;2;266,52;127,00;0;533,04;0,00;533,04;254,00
5138;13107;2024-09-23;777;3;1;37;Loja Fisica;Cartao Credito;2;270,81;144,00;0,10;541,62;54,16;487,46;288,00
5139;13107;2024-09-23;777;45;1;37;Loja Fisica;Cartao Credito;2;685,07;296,00;0,05;1370,14;68,51;1301,63;592,00
5140;13108;2024-12-02;2;49;4;39;Loja Fisica;Pix;1;93,60;65,00;0,15;93,60;14,04;79,56;65,00
5141;13109;2024-05-10;17;8;9;12;E-commerce;Boleto;1;252,71;167,00;0;252,71;0,00;252,71;167,00
5142;13110;2024-08-03;589;72;2;48;Loja Fisica;Cartao Debito;1;114,36;63,00;0;114,36;0,00;114,36;63,00
5143;13110;2024-08-03;589;25;2;48;Loja Fisica;Cartao Credito;1;307,07;133,00;0,15;307,07;46,06;261,01;133,00
5144;13110;2024-08-03;589;27;2;48;Loja Fisica;Pix;3;517,31;227,00;0,10;1551,93;155,19;1396,74;681,00
5145;13111;2024-05-25;339;45;1;37;E-commerce;Cartao Debito;3;685,07;296,00;0,10;2055,21;205,52;1849,69;888,00
5146;13111;2024-05-25;339;65;1;37;E-commerce;Cartao Credito;1;361,13;233,00;0,05;361,13;18,06;343,07;233,00
5147;13112;2025-03-29;709;32;9;12;Loja Fisica;Cartao Credito;1;532,43;285,00;0,15;532,43;79,86;452,57;285,00
5148;13112;2025-03-29;709;75;9;12;Loja Fisica;Cartao Debito;2;195,44;110,00;0;390,88;0,00;390,88;220,00
5149;13112;2025-03-29;709;46;9;12;Loja Fisica;Cartao Credito;2;353,98;190,00;0,08;707,96;56,64;651,32;380,00
5150;13112;2025-03-29;709;68;9;12;Loja Fisica;Pix;3;106,02;75,00;0;318,06;0,00;318,06;225,00
5151;13113;2025-05-08;744;67;3;47;E-commerce;Cartao Debito;1;595,86;264,00;0,10;595,86;59,59;536,27;264,00
5152;13114;2025-07-29;371;52;7;35;E-commerce;Pix;2;466,16;306,00;0,10;932,32;93,23;839,09;612,00
5153;13114;2025-07-29;371;54;7;35;E-commerce;Pix;1;266,52;127,00;0;266,52;0,00;266,52;127,00
5154;13115;2025-04-23;215;46;1;37;Marketplace;Cartao Credito;1;353,98;190,00;0,15;353,98;53,10;300,88;190,00
5155;13116;2025-07-19;681;6;1;3;Loja Fisica;Cartao Debito;1;367,38;167,00;0,15;367,38;55,11;312,27;167,00
5156;13117;2025-04-18;214;69;5;19;E-commerce;Cartao Credito;1;128,89;80,00;0,05;128,89;6,44;122,45;80,00
5157;13117;2025-04-18;214;20;5;19;E-commerce;Cartao Credito;1;214,01;112,00;0,15;214,01;32,10;181,91;112,00
5158;13118;2024-10-02;699;11;1;37;Loja Fisica;Pix;3;351,60;160,00;0,10;1054,80;105,48;949,32;480,00
5159;13118;2024-10-02;699;16;1;37;Loja Fisica;Pix;1;146,13;65,00;0;146,13;0,00;146,13;65,00
5160;13119;2025-05-15;626;33;3;47;E-commerce;Cartao Credito;3;122,35;81,00;0,05;367,05;18,35;348,70;243,00
5161;13119;2025-05-15;626;51;3;47;E-commerce;Cartao Credito;1;132,15;89,00;0,05;132,15;6,61;125,54;89,00
5162;13120;2024-01-30;712;44;8;43;Loja Fisica;Cartao Debito;1;464,54;216,00;0;464,54;0,00;464,54;216,00
5163;13121;2025-07-10;109;2;4;28;Marketplace;Pix;2;56,63;41,00;0;113,26;0,00;113,26;82,00
5164;13121;2025-07-10;109;68;4;28;Marketplace;Cartao Credito;1;106,02;75,00;0;106,02;0,00;106,02;75,00
5165;13121;2025-07-10;109;6;4;28;Marketplace;Cartao Credito;1;367,38;167,00;0,05;367,38;18,37;349,01;167,00
5166;13122;2025-01-27;729;71;7;8;E-commerce;Cartao Credito;1;193,81;118,00;0,15;193,81;29,07;164,74;118,00
5167;13123;2025-11-10;99;39;4;28;Loja Fisica;Cartao Credito;1;135,97;82,00;0,10;135,97;13,60;122,37;82,00
5168;13124;2024-04-28;390;59;1;37;Loja Fisica;Pix;3;39,89;28,00;0;119,67;0,00;119,67;84,00
5169;13125;2025-06-28;169;6;10;18;Loja Fisica;Boleto;1;367,38;167,00;0;367,38;0,00;367,38;167,00
5170;13126;2025-09-27;738;59;9;12;Loja Fisica;Boleto;1;39,89;28,00;0;39,89;0,00;39,89;28,00
5171;13127;2025-10-15;439;59;11;31;E-commerce;Pix;2;39,89;28,00;0,05;79,78;3,99;75,79;56,00
5172;13128;2024-08-18;644;63;7;35;Loja Fisica;Boleto;3;448,17;301,00;0;1344,51;0,00;1344,51;903,00
5173;13128;2024-08-18;644;62;7;35;Loja Fisica;Pix;1;342,76;167,00;0,08;342,76;27,42;315,34;167,00
5174;13129;2024-06-15;790;28;4;39;Loja Fisica;Cartao Credito;1;159,56;98,00;0;159,56;0,00;159,56;98,00
5175;13130;2025-07-11;27;4;3;1;E-commerce;Cartao Credito;1;486,34;312,00;0,15;486,34;72,95;413,39;312,00
5176;13130;2025-07-11;27;58;3;1;E-commerce;Pix;1;490,22;308,00;0,15;490,22;73,53;416,69;308,00
5177;13130;2025-07-11;27;38;3;1;E-commerce;Cartao Debito;2;639,39;299,00;0;1278,78;0,00;1278,78;598,00
5178;13131;2024-05-22;83;26;6;16;Loja Fisica;Boleto;1;292,63;186,00;0,15;292,63;43,89;248,74;186,00
5179;13131;2024-05-22;83;12;6;16;Loja Fisica;Cartao Debito;1;442,84;299,00;0;442,84;0,00;442,84;299,00
5180;13131;2024-05-22;83;32;6;16;Loja Fisica;Boleto;2;532,43;285,00;0,08;1064,86;85,19;979,67;570,00
5181;13132;2024-09-21;653;66;9;42;Marketplace;Cartao Credito;2;421,89;245,00;0,10;843,78;84,38;759,40;490,00
5182;13133;2025-01-11;22;8;9;12;Loja Fisica;Pix;1;252,71;167,00;0;252,71;0,00;252,71;167,00
5183;13133;2025-01-11;22;62;9;12;Loja Fisica;Cartao Credito;1;342,76;167,00;0;342,76;0,00;342,76;167,00
5184;13134;2025-02-18;109;59;9;12;Loja Fisica;Cartao Debito;4;39,89;28,00;0,05;159,56;7,98;151,58;112,00
5185;13135;2024-05-11;342;58;2;20;Loja Fisica;Cartao Credito;1;490,22;308,00;0;490,22;0,00;490,22;308,00
5186;13136;2024-10-07;756;31;7;36;E-commerce;Boleto;1;331,86;210,00;0,08;331,86;26,55;305,31;210,00
5187;13137;2025-08-05;197;44;6;16;E-commerce;Cartao Credito;1;464,54;216,00;0,05;464,54;23,23;441,31;216,00
5188;13138;2025-08-19;656;74;10;18;E-commerce;Pix;1;75,76;32,00;0,05;75,76;3,79;71,97;32,00
5189;13138;2025-08-19;656;29;10;18;E-commerce;Pix;2;597,77;312,00;0,10;1195,54;119,55;1075,99;624,00
5190;13139;2024-01-31;272;8;2;21;E-commerce;Pix;2;252,71;167,00;0,15;505,42;75,81;429,61;334,00
5191;13140;2025-10-21;636;19;2;20;E-commerce;Cartao Credito;1;335,99;161,00;0,10;335,99;33,60;302,39;161,00
5192;13141;2024-06-03;735;47;6;16;E-commerce;Pix;2;477,26;210,00;0,10;954,52;95,45;859,07;420,00
5193;13142;2025-12-04;645;38;11;46;E-commerce;Cartao Debito;1;639,39;299,00;0;639,39;0,00;639,39;299,00
5194;13143;2025-08-16;793;12;11;46;Loja Fisica;Pix;1;442,84;299,00;0,10;442,84;44,28;398,56;299,00
5195;13144;2025-11-08;28;45;4;10;Marketplace;Pix;3;685,07;296,00;0,10;2055,21;205,52;1849,69;888,00
5196;13144;2025-11-08;28;26;4;10;Marketplace;Cartao Credito;1;292,63;186,00;0,08;292,63;23,41;269,22;186,00
5197;13145;2025-03-21;63;57;9;15;E-commerce;Cartao Debito;1;97,18;57,00;0,15;97,18;14,58;82,60;57,00
5198;13145;2025-03-21;63;63;9;15;E-commerce;Cartao Credito;1;448,17;301,00;0,10;448,17;44,82;403,35;301,00
5199;13145;2025-03-21;63;60;9;15;E-commerce;Boleto;1;201,75;142,00;0;201,75;0,00;201,75;142,00
5200;13146;2024-10-24;22;17;4;39;E-commerce;Cartao Credito;1;359,57;219,00;0;359,57;0,00;359,57;219,00
5201;13147;2024-11-05;495;23;9;42;Loja Fisica;Cartao Credito;1;84,30;53,00;0;84,30;0,00;84,30;53,00
5202;13147;2024-11-05;495;72;9;42;Loja Fisica;Pix;2;114,36;63,00;0;228,72;0,00;228,72;126,00
5203;13148;2025-06-22;387;29;3;2;Loja Fisica;Cartao Credito;1;597,77;312,00;0;597,77;0,00;597,77;312,00
5204;13149;2025-11-17;477;1;9;15;Loja Fisica;Pix;1;438,15;304,00;0;438,15;0,00;438,15;304,00
5205;13150;2024-09-15;479;39;5;7;Loja Fisica;Cartao Credito;1;135,97;82,00;0,08;135,97;10,88;125,09;82,00
5206;13150;2024-09-15;479;15;5;7;Loja Fisica;Cartao Credito;1;98,13;48,00;0;98,13;0,00;98,13;48,00
5207;13151;2025-04-17;254;42;2;21;Loja Fisica;Cartao Credito;1;178,86;79,00;0,05;178,86;8,94;169,92;79,00
5208;13151;2025-04-17;254;42;2;21;Loja Fisica;Cartao Credito;1;178,86;79,00;0;178,86;0,00;178,86;79,00
5209;13152;2024-09-23;341;54;11;33;E-commerce;Cartao Credito;1;266,52;127,00;0,08;266,52;21,32;245,20;127,00
5210;13152;2024-09-23;341;29;11;33;E-commerce;Cartao Credito;1;597,77;312,00;0;597,77;0,00;597,77;312,00
5211;13152;2024-09-23;341;6;11;33;E-commerce;Cartao Credito;1;367,38;167,00;0,15;367,38;55,11;312,27;167,00
5212;13152;2024-09-23;341;37;11;33;E-commerce;Cartao Debito;1;61,93;30,00;0,10;61,93;6,19;55,74;30,00
5213;13153;2024-09-19;130;69;6;44;Loja Fisica;Cartao Credito;1;128,89;80,00;0,15;128,89;19,33;109,56;80,00
5214;13153;2024-09-19;130;47;6;44;Loja Fisica;Cartao Credito;2;477,26;210,00;0;954,52;0,00;954,52;420,00
5215;13153;2024-09-19;130;46;6;44;Loja Fisica;Boleto;1;353,98;190,00;0;353,98;0,00;353,98;190,00
5216;13153;2024-09-19;130;75;6;44;Loja Fisica;Pix;2;195,44;110,00;0;390,88;0,00;390,88;220,00
5217;13154;2025-04-18;582;22;4;10;E-commerce;Boleto;2;489,98;310,00;0,08;979,96;78,40;901,56;620,00
5218;13154;2025-04-18;582;41;4;10;E-commerce;Pix;1;604,17;281,00;0;604,17;0,00;604,17;281,00
5219;13155;2024-01-09;102;57;11;30;Loja Fisica;Cartao Credito;4;97,18;57,00;0,10;388,72;38,87;349,85;228,00
5220;13156;2025-10-24;347;13;9;12;Loja Fisica;Cartao Credito;2;125,43;65,00;0;250,86;0,00;250,86;130,00
5221;13156;2025-10-24;347;33;9;12;Loja Fisica;Cartao Credito;1;122,35;81,00;0,08;122,35;9,79;112,56;81,00
5222;13156;2025-10-24;347;69;9;12;Loja Fisica;Cartao Credito;1;128,89;80,00;0;128,89;0,00;128,89;80,00
5223;13157;2025-02-16;100;72;5;22;E-commerce;Cartao Credito;2;114,36;63,00;0;228,72;0,00;228,72;126,00
